,TTF_Price,Avg_Temp_C,HDD,Predicted_Price,Residuals
2023-01-10,70.07099914550781,7.0,11.0,58.65920360608042,11.411795539427395
2023-01-11,65.34600067138672,9.4,8.6,60.06230223780063,5.283698433586089
2023-01-12,66.80899810791016,10.1,7.9,60.471539338719026,6.33745876919113
2023-01-13,64.81199645996094,8.2,9.8,59.360752921940524,5.451243538020414
2023-01-14,64.81199645996094,8.4,9.6,59.47767780791721,5.334318652043727
2023-01-15,64.81199645996094,5.7,12.3,57.899191847231975,6.912804612728962
2023-01-16,64.81199645996094,3.6,14.4,56.671480544476786,8.140515915484151
2023-01-17,60.06100082397461,1.5,16.5,55.443769241721604,4.617231582253005
2023-01-18,61.70899963378906,2.0,16.0,55.736081456663314,5.972918177125749
2023-01-19,60.71699905395508,2.8,15.2,56.20378100057005,4.513218053385025
2023-01-20,66.89800262451172,0.4,17.6,54.80068236884984,12.097320255661877
2023-01-21,66.89800262451172,-0.2,18.2,54.44990771091979,12.44809491359193
2023-01-22,66.89800262451172,1.3,16.7,55.32684435574492,11.571158268766801
2023-01-23,65.9990005493164,2.7,15.3,56.14531855758171,9.853681991734696
